hy,price_pf_id,value
5450.0,15,23.18
5450.0,16,27.04
5450.0,17,21.95
5451.0,15,21.89
5451.0,16,27.03
5451.0,17,21.1
5452.0,15,20.63
5452.0,16,26.87
5452.0,17,20.24
5453.0,15,22.51
5453.0,16,26.99
5453.0,17,17.97
5454.0,15,26.0
5454.0,16,28.05
5454.0,17,25.96
5455.0,15,28.71
5455.0,16,30.08
5455.0,17,24.89
5456.0,15,31.06
5456.0,16,32.7
5456.0,17,28.73
5457.0,15,32.81
5457.0,16,37.98
5457.0,17,32.48
5458.0,15,31.06
5458.0,16,37.85
5458.0,17,39.35
5459.0,15,28.93
5459.0,16,31.03
5459.0,17,34.35
5460.0,15,27.92
5460.0,16,29.68
5460.0,17,28.22
5461.0,15,26.42
5461.0,16,28.46
5461.0,17,25.07
5462.0,15,26.65
5462.0,16,27.04
5462.0,17,20.01
5463.0,15,28.97
5463.0,16,29.09
5463.0,17,21.29
5464.0,15,34.92
5464.0,16,32.42
5464.0,17,21.51
5465.0,15,36.33
5465.0,16,33.01
5465.0,17,23.92
5466.0,15,36.24
5466.0,16,31.06
5466.0,17,23.22
5467.0,15,36.92
5467.0,16,33.44
5467.0,17,24.3
5468.0,15,34.5
5468.0,16,30.98
5468.0,17,28.67
5469.0,15,28.96
5469.0,16,24.98
5469.0,17,29.42
5470.0,15,27.74
5470.0,16,29.11
5470.0,17,29.11
5471.0,15,25.4
5471.0,16,28.08
5471.0,17,26.1
5472.0,15,23.82
5472.0,16,26.01
5472.0,17,22.3
5473.0,15,23.12
5473.0,16,28.0
5473.0,17,26.72
5474.0,15,22.99
5474.0,16,26.03
5474.0,17,22.3
5475.0,15,27.72
5475.0,16,28.05
5475.0,17,26.77
5476.0,15,35.54
5476.0,16,34.93
5476.0,17,29.97
5477.0,15,41.42
5477.0,16,43.93
5477.0,17,30.99
5478.0,15,45.19
5478.0,16,46.07
5478.0,17,46.07
5479.0,15,46.52
5479.0,16,48.94
5479.0,17,48.49
5480.0,15,45.12
5480.0,16,51.0
5480.0,17,51.0
5481.0,15,46.44
5481.0,16,50.0
5481.0,17,50.0
5482.0,15,45.59
5482.0,16,49.54
5482.0,17,49.54
5483.0,15,44.22
5483.0,16,48.93
5483.0,17,48.93
5484.0,15,42.16
5484.0,16,47.94
5484.0,17,46.95
5485.0,15,41.46
5485.0,16,44.39
5485.0,17,42.45
5486.0,15,41.05
5486.0,16,43.07
5486.0,17,41.87
5487.0,15,44.72
5487.0,16,44.1
5487.0,17,40.74
5488.0,15,44.47
5488.0,16,44.91
5488.0,17,44.91
5489.0,15,44.08
5489.0,16,45.06
5489.0,17,45.06
5490.0,15,43.13
5490.0,16,44.93
5490.0,17,44.93
5491.0,15,41.76
5491.0,16,43.94
5491.0,17,43.94
5492.0,15,39.46
5492.0,16,39.95
5492.0,17,39.95
5493.0,15,33.5
5493.0,16,33.78
5493.0,17,34.79
5494.0,15,31.18
5494.0,16,28.99
5494.0,17,25.82
5495.0,15,29.08
5495.0,16,27.38
5495.0,17,24.84
5496.0,15,27.87
5496.0,16,25.05
5496.0,17,23.32
5497.0,15,27.53
5497.0,16,23.09
5497.0,17,19.0
5498.0,15,26.29
5498.0,16,22.1
5498.0,17,17.31
5499.0,15,30.7
5499.0,16,27.04
5499.0,17,23.65
5500.0,15,36.76
5500.0,16,32.83
5500.0,17,29.69
5501.0,15,44.02
5501.0,16,36.94
5501.0,17,32.41
5502.0,15,45.61
5502.0,16,41.09
5502.0,17,37.5
5503.0,15,45.63
5503.0,16,42.43
5503.0,17,37.94
5504.0,15,45.0
5504.0,16,42.03
5504.0,17,37.48
5505.0,15,45.62
5505.0,16,42.32
5505.0,17,37.6
5506.0,15,44.4
5506.0,16,40.5
5506.0,17,35.68
5507.0,15,43.74
5507.0,16,41.97
5507.0,17,37.42
5508.0,15,42.9
5508.0,16,41.16
5508.0,17,36.61
5509.0,15,42.08
5509.0,16,40.56
5509.0,17,37.6
5510.0,15,43.2
5510.0,16,40.92
5510.0,17,38.13
5511.0,15,44.52
5511.0,16,43.1
5511.0,17,40.27
5512.0,15,46.87
5512.0,16,44.99
5512.0,17,44.03
5513.0,15,48.05
5513.0,16,45.92
5513.0,17,45.11
5514.0,15,46.85
5514.0,16,45.31
5514.0,17,43.26
5515.0,15,47.0
5515.0,16,45.92
5515.0,17,45.11
5516.0,15,43.66
5516.0,16,44.15
5516.0,17,44.15
5517.0,15,37.84
5517.0,16,36.04
5517.0,17,40.03
5518.0,15,33.37
5518.0,16,33.04
5518.0,17,34.33
5519.0,15,30.92
5519.0,16,29.61
5519.0,17,31.72
5520.0,15,29.92
5520.0,16,28.01
5520.0,17,29.32
5521.0,15,29.09
5521.0,16,27.04
5521.0,17,23.47
5522.0,15,29.05
5522.0,16,27.8
5522.0,17,24.65
5523.0,15,33.0
5523.0,16,30.56
5523.0,17,26.45
5524.0,15,40.45
5524.0,16,36.76
5524.0,17,32.26
5525.0,15,44.05
5525.0,16,42.06
5525.0,17,36.8
5526.0,15,46.07
5526.0,16,45.66
5526.0,17,44.0
5527.0,15,45.07
5527.0,16,45.96
5527.0,17,45.96
5528.0,15,44.23
5528.0,16,45.45
5528.0,17,45.45
5529.0,15,44.59
5529.0,16,45.98
5529.0,17,45.98
5530.0,15,43.16
5530.0,16,43.57
5530.0,17,43.57
5531.0,15,42.91
5531.0,16,42.94
5531.0,17,42.94
5532.0,15,41.06
5532.0,16,41.47
5532.0,17,41.47
5533.0,15,41.97
5533.0,16,41.93
5533.0,17,41.93
5534.0,15,42.05
5534.0,16,41.92
5534.0,17,41.92
5535.0,15,44.66
5535.0,16,43.08
5535.0,17,39.86
5536.0,15,45.08
5536.0,16,44.02
5536.0,17,41.84
5537.0,15,45.09
5537.0,16,46.35
5537.0,17,44.94
5538.0,15,44.33
5538.0,16,45.31
5538.0,17,43.57
5539.0,15,44.53
5539.0,16,43.99
5539.0,17,41.79
5540.0,15,43.35
5540.0,16,41.23
5540.0,17,41.23
5541.0,15,38.58
5541.0,16,33.23
5541.0,17,36.88
5542.0,15,30.96
5542.0,16,30.76
5542.0,17,32.09
5543.0,15,28.76
5543.0,16,30.23
5543.0,17,27.58
5544.0,15,28.1
5544.0,16,27.2
5544.0,17,25.88
5545.0,15,26.89
5545.0,16,25.7
5545.0,17,22.08
5546.0,15,27.27
5546.0,16,24.75
5546.0,17,15.71
5547.0,15,30.17
5547.0,16,28.09
5547.0,17,22.12
5548.0,15,36.55
5548.0,16,33.54
5548.0,17,27.09
5549.0,15,41.9
5549.0,16,41.99
5549.0,17,29.15
5550.0,15,43.87
5550.0,16,43.12
5550.0,17,31.43
5551.0,15,42.98
5551.0,16,44.1
5551.0,17,38.77
5552.0,15,42.0
5552.0,16,44.17
5552.0,17,38.41
5553.0,15,42.64
5553.0,16,44.57
5553.0,17,38.1
5554.0,15,41.24
5554.0,16,42.0
5554.0,17,39.0
5555.0,15,41.01
5555.0,16,40.7
5555.0,17,37.49
5556.0,15,40.61
5556.0,16,39.32
5556.0,17,37.1
5557.0,15,40.31
5557.0,16,39.32
5557.0,17,34.4
5558.0,15,39.97
5558.0,16,37.91
5558.0,17,32.59
5559.0,15,42.07
5559.0,16,40.29
5559.0,17,34.71
5560.0,15,42.95
5560.0,16,42.08
5560.0,17,39.42
5561.0,15,44.5
5561.0,16,42.98
5561.0,17,42.3
5562.0,15,44.51
5562.0,16,42.99
5562.0,17,40.04
5563.0,15,44.86
5563.0,16,42.84
5563.0,17,40.29
5564.0,15,41.35
5564.0,16,37.77
5564.0,17,40.0
5565.0,15,36.01
5565.0,16,29.99
5565.0,17,33.75
5566.0,15,29.69
5566.0,16,25.32
5566.0,17,29.17
5567.0,15,28.03
5567.0,16,24.84
5567.0,17,29.29
5568.0,15,25.74
5568.0,16,25.1
5568.0,17,26.3
5569.0,15,24.92
5569.0,16,24.87
5569.0,17,22.24
5570.0,15,23.88
5570.0,16,25.31
5570.0,17,22.09
5571.0,15,27.13
5571.0,16,28.28
5571.0,17,25.77
5572.0,15,32.62
5572.0,16,33.72
5572.0,17,28.54
5573.0,15,39.46
5573.0,16,37.17
5573.0,17,31.49
5574.0,15,39.04
5574.0,16,39.56
5574.0,17,32.6
5575.0,15,38.0
5575.0,16,39.47
5575.0,17,33.03
5576.0,15,35.04
5576.0,16,37.62
5576.0,17,30.54
5577.0,15,34.38
5577.0,16,35.23
5577.0,17,30.52
5578.0,15,32.21
5578.0,16,28.06
5578.0,17,31.06
5579.0,15,30.1
5579.0,16,26.97
5579.0,17,29.81
5580.0,15,30.06
5580.0,16,26.4
5580.0,17,29.46
5581.0,15,29.91
5581.0,16,27.36
5581.0,17,27.99
5582.0,15,30.64
5582.0,16,28.06
5582.0,17,27.88
5583.0,15,34.7
5583.0,16,34.0
5583.0,17,29.28
5584.0,15,38.06
5584.0,16,38.99
5584.0,17,31.62
5585.0,15,39.25
5585.0,16,40.0
5585.0,17,32.77
5586.0,15,38.48
5586.0,16,39.81
5586.0,17,32.69
5587.0,15,37.2
5587.0,16,39.83
5587.0,17,31.16
5588.0,15,35.44
5588.0,16,31.91
5588.0,17,35.95
5589.0,15,30.11
5589.0,16,28.08
5589.0,17,35.86
5590.0,15,32.91
5590.0,16,33.99
5590.0,17,38.47
5591.0,15,30.64
5591.0,16,31.68
5591.0,17,35.09
5592.0,15,27.72
5592.0,16,28.71
5592.0,17,33.41
5593.0,15,26.11
5593.0,16,25.56
5593.0,17,27.06
5594.0,15,25.81
5594.0,16,25.52
5594.0,17,25.52
5595.0,15,25.81
5595.0,16,26.64
5595.0,17,26.64
5596.0,15,28.48
5596.0,16,30.09
5596.0,17,30.09
5597.0,15,28.99
5597.0,16,32.18
5597.0,17,32.18
5598.0,15,30.17
5598.0,16,32.08
5598.0,17,27.62
5599.0,15,28.96
5599.0,16,30.08
5599.0,17,29.09
5600.0,15,27.09
5600.0,16,24.61
5600.0,17,32.92
5601.0,15,26.15
5601.0,16,22.0
5601.0,17,32.04
5602.0,15,25.55
5602.0,16,20.0
5602.0,17,31.18
5603.0,15,23.6
5603.0,16,16.31
5603.0,17,27.34
5604.0,15,22.6
5604.0,16,16.26
5604.0,17,25.85
5605.0,15,22.13
5605.0,16,17.2
5605.0,17,25.94
5606.0,15,22.63
5606.0,16,16.3
5606.0,17,26.97
5607.0,15,28.84
5607.0,16,26.09
5607.0,17,32.37
5608.0,15,32.75
5608.0,16,37.12
5608.0,17,38.91
5609.0,15,34.08
5609.0,16,40.62
5609.0,17,40.72
5610.0,15,33.59
5610.0,16,39.92
5610.0,17,39.92
5611.0,15,32.98
5611.0,16,34.03
5611.0,17,38.86
5612.0,15,31.43
5612.0,16,28.89
5612.0,17,36.18
5613.0,15,30.18
5613.0,16,24.66
5613.0,17,31.18
5614.0,15,28.02
5614.0,16,21.42
5614.0,17,22.8
5615.0,15,24.99
5615.0,16,16.73
5615.0,17,18.93
5616.0,15,18.76
5616.0,16,17.14
5616.0,17,17.14
5617.0,15,15.6
5617.0,16,15.64
5617.0,17,15.64
5618.0,15,14.79
5618.0,16,15.06
5618.0,17,15.06
5619.0,15,13.0
5619.0,16,14.41
5619.0,17,14.41
5620.0,15,13.45
5620.0,16,15.16
5620.0,17,15.16
5621.0,15,13.79
5621.0,16,16.07
5621.0,17,16.07
5622.0,15,13.94
5622.0,16,17.13
5622.0,17,17.13
5623.0,15,14.88
5623.0,16,17.21
5623.0,17,17.21
5624.0,15,12.57
5624.0,16,16.43
5624.0,17,16.43
5625.0,15,12.54
5625.0,16,14.52
5625.0,17,16.91
5626.0,15,14.21
5626.0,16,12.85
5626.0,17,17.8
5627.0,15,15.72
5627.0,16,10.04
5627.0,17,16.34
5628.0,15,12.81
5628.0,16,5.28
5628.0,17,11.8
5629.0,15,6.9
5629.0,16,7.92
5629.0,17,10.28
5630.0,15,12.26
5630.0,16,11.72
5630.0,17,13.32
5631.0,15,19.69
5631.0,16,16.02
5631.0,17,15.1
5632.0,15,24.96
5632.0,16,19.42
5632.0,17,20.23
5633.0,15,25.88
5633.0,16,25.65
5633.0,17,24.58
5634.0,15,27.45
5634.0,16,27.6
5634.0,17,29.39
5635.0,15,25.91
5635.0,16,27.42
5635.0,17,30.98
5636.0,15,24.94
5636.0,16,25.09
5636.0,17,32.83
5637.0,15,24.39
5637.0,16,19.03
5637.0,17,27.14
5638.0,15,25.54
5638.0,16,16.0
5638.0,17,28.24
5639.0,15,23.02
5639.0,16,16.47
5639.0,17,23.85
5640.0,15,20.7
5640.0,16,16.14
5640.0,17,19.86
5641.0,15,18.45
5641.0,16,16.16
5641.0,17,14.94
5642.0,15,19.5
5642.0,16,16.6
5642.0,17,16.06
5643.0,15,25.19
5643.0,16,23.88
5643.0,17,20.68
5644.0,15,32.25
5644.0,16,35.14
5644.0,17,30.62
5645.0,15,36.93
5645.0,16,39.98
5645.0,17,37.61
5646.0,15,39.74
5646.0,16,45.02
5646.0,17,41.0
5647.0,15,39.55
5647.0,16,42.71
5647.0,17,40.46
5648.0,15,39.75
5648.0,16,41.63
5648.0,17,38.93
5649.0,15,39.97
5649.0,16,39.96
5649.0,17,47.39
5650.0,15,38.24
5650.0,16,37.88
5650.0,17,43.53
5651.0,15,41.64
5651.0,16,36.15
5651.0,17,44.57
5652.0,15,41.2
5652.0,16,34.36
5652.0,17,42.42
5653.0,15,39.55
5653.0,16,34.98
5653.0,17,38.99
5654.0,15,36.82
5654.0,16,34.98
5654.0,17,38.77
5655.0,15,36.23
5655.0,16,37.41
5655.0,17,37.94
5656.0,15,37.73
5656.0,16,38.91
5656.0,17,38.91
5657.0,15,38.05
5657.0,16,37.02
5657.0,17,37.02
5658.0,15,34.44
5658.0,16,31.95
5658.0,17,29.68
5659.0,15,34.88
5659.0,16,29.18
5659.0,17,27.75
5660.0,15,34.0
5660.0,16,23.26
5660.0,17,27.41
5661.0,15,31.61
5661.0,16,16.15
5661.0,17,21.53
5662.0,15,22.43
5662.0,16,16.17
5662.0,17,18.02
5663.0,15,18.05
5663.0,16,14.42
5663.0,17,18.75
5664.0,15,15.88
5664.0,16,12.84
5664.0,17,17.72
5665.0,15,15.07
5665.0,16,11.56
5665.0,17,11.51
5666.0,15,15.0
5666.0,16,12.28
5666.0,17,12.28
5667.0,15,18.82
5667.0,16,16.13
5667.0,17,17.11
5668.0,15,26.37
5668.0,16,25.02
5668.0,17,25.66
5669.0,15,32.75
5669.0,16,33.82
5669.0,17,34.13
5670.0,15,35.79
5670.0,16,37.2
5670.0,17,38.4
5671.0,15,37.39
5671.0,16,33.17
5671.0,17,43.96
5672.0,15,38.97
5672.0,16,27.74
5672.0,17,45.85
5673.0,15,40.96
5673.0,16,23.98
5673.0,17,44.35
5674.0,15,40.06
5674.0,16,21.62
5674.0,17,43.55
5675.0,15,40.08
5675.0,16,21.12
5675.0,17,40.29
5676.0,15,38.04
5676.0,16,21.48
5676.0,17,35.38
5677.0,15,35.8
5677.0,16,22.75
5677.0,17,32.22
5678.0,15,34.09
5678.0,16,23.99
5678.0,17,30.98
5679.0,15,36.51
5679.0,16,31.04
5679.0,17,31.37
5680.0,15,39.2
5680.0,16,36.92
5680.0,17,36.03
5681.0,15,40.61
5681.0,16,41.44
5681.0,17,39.78
5682.0,15,40.52
5682.0,16,39.35
5682.0,17,38.75
5683.0,15,38.06
5683.0,16,37.0
5683.0,17,36.12
5684.0,15,33.72
5684.0,16,34.76
5684.0,17,33.62
5685.0,15,28.86
5685.0,16,28.13
5685.0,17,28.67
5686.0,15,25.43
5686.0,16,25.29
5686.0,17,27.37
5687.0,15,22.9
5687.0,16,23.47
5687.0,17,23.47
5688.0,15,19.89
5688.0,16,20.66
5688.0,17,23.6
5689.0,15,17.84
5689.0,16,20.06
5689.0,17,19.84
5690.0,15,18.09
5690.0,16,19.27
5690.0,17,17.82
5691.0,15,22.43
5691.0,16,23.69
5691.0,17,23.67
5692.0,15,31.33
5692.0,16,31.16
5692.0,17,31.16
5693.0,15,39.53
5693.0,16,38.74
5693.0,17,38.74
5694.0,15,41.74
5694.0,16,36.39
5694.0,17,39.01
5695.0,15,41.35
5695.0,16,33.74
5695.0,17,35.77
5696.0,15,37.21
5696.0,16,29.97
5696.0,17,33.03
5697.0,15,36.92
5697.0,16,28.51
5697.0,17,34.94
5698.0,15,34.46
5698.0,16,25.56
5698.0,17,32.56
5699.0,15,34.42
5699.0,16,25.06
5699.0,17,31.24
5700.0,15,32.8
5700.0,16,24.99
5700.0,17,29.44
5701.0,15,31.66
5701.0,16,25.29
5701.0,17,29.01
5702.0,15,31.98
5702.0,16,28.27
5702.0,17,31.45
5703.0,15,35.84
5703.0,16,32.02
5703.0,17,37.41
5704.0,15,40.21
5704.0,16,38.98
5704.0,17,42.57
5705.0,15,42.6
5705.0,16,44.66
5705.0,17,44.66
5706.0,15,41.91
5706.0,16,42.44
5706.0,17,42.44
5707.0,15,38.33
5707.0,16,35.07
5707.0,17,39.04
5708.0,15,31.68
5708.0,16,26.97
5708.0,17,34.52
5709.0,15,26.74
5709.0,16,23.11
5709.0,17,32.18
5710.0,15,29.66
5710.0,16,16.56
5710.0,17,23.54
5711.0,15,27.39
5711.0,16,16.17
5711.0,17,22.33
5712.0,15,26.73
5712.0,16,16.57
5712.0,17,21.96
5713.0,15,19.67
5713.0,16,16.24
5713.0,17,20.82
5714.0,15,19.12
5714.0,16,17.54
5714.0,17,21.5
5715.0,15,23.38
5715.0,16,23.44
5715.0,17,24.88
5716.0,15,30.57
5716.0,16,28.3
5716.0,17,30.74
5717.0,15,39.7
5717.0,16,32.37
5717.0,17,33.07
5718.0,15,41.94
5718.0,16,35.64
5718.0,17,35.69
5719.0,15,42.27
5719.0,16,37.92
5719.0,17,38.63
5720.0,15,42.96
5720.0,16,32.93
5720.0,17,39.65
5721.0,15,42.89
5721.0,16,33.92
5721.0,17,43.03
5722.0,15,43.13
5722.0,16,28.8
5722.0,17,43.5
5723.0,15,43.93
5723.0,16,28.59
5723.0,17,43.08
5724.0,15,42.94
5724.0,16,29.06
5724.0,17,43.52
5725.0,15,42.84
5725.0,16,32.22
5725.0,17,43.82
5726.0,15,42.57
5726.0,16,36.89
5726.0,17,40.49
5727.0,15,41.65
5727.0,16,40.84
5727.0,17,40.84
5728.0,15,42.97
5728.0,16,41.98
5728.0,17,41.98
5729.0,15,44.09
5729.0,16,43.05
5729.0,17,43.05
5730.0,15,43.11
5730.0,16,43.02
5730.0,17,43.02
5731.0,15,40.12
5731.0,16,41.02
5731.0,17,41.02
5732.0,15,39.27
5732.0,16,37.4
5732.0,17,40.6
5733.0,15,34.7
5733.0,16,30.8
5733.0,17,35.79
5734.0,15,33.07
5734.0,16,28.59
5734.0,17,33.81
5735.0,15,28.71
5735.0,16,27.92
5735.0,17,32.12
5736.0,15,28.75
5736.0,16,28.56
5736.0,17,31.09
5737.0,15,27.07
5737.0,16,27.97
5737.0,17,31.02
5738.0,15,27.14
5738.0,16,27.8
5738.0,17,28.12
5739.0,15,30.76
5739.0,16,30.1
5739.0,17,31.85
5740.0,15,39.03
5740.0,16,42.05
5740.0,17,42.05
5741.0,15,43.17
5741.0,16,48.13
5741.0,17,48.13
5742.0,15,46.41
5742.0,16,51.78
5742.0,17,51.78
5743.0,15,47.43
5743.0,16,51.43
5743.0,17,51.43
5744.0,15,45.9
5744.0,16,50.0
5744.0,17,50.0
5745.0,15,45.11
5745.0,16,47.36
5745.0,17,50.81
5746.0,15,42.9
5746.0,16,42.96
5746.0,17,47.33
5747.0,15,42.94
5747.0,16,40.01
5747.0,17,45.01
5748.0,15,42.66
5748.0,16,37.08
5748.0,17,41.57
5749.0,15,41.94
5749.0,16,37.59
5749.0,17,40.24
5750.0,15,41.53
5750.0,16,42.0
5750.0,17,42.0
5751.0,15,42.96
5751.0,16,44.92
5751.0,17,46.09
5752.0,15,43.05
5752.0,16,49.48
5752.0,17,49.48
5753.0,15,43.92
5753.0,16,49.94
5753.0,17,49.94
5754.0,15,43.47
5754.0,16,49.0
5754.0,17,49.0
5755.0,15,41.83
5755.0,16,48.51
5755.0,17,49.11
5756.0,15,40.97
5756.0,16,42.43
5756.0,17,44.81
5757.0,15,36.0
5757.0,16,38.46
5757.0,17,40.43
5758.0,15,38.44
5758.0,16,34.87
5758.0,17,42.41
5759.0,15,36.71
5759.0,16,29.36
5759.0,17,36.59
5760.0,15,32.66
5760.0,16,29.54
5760.0,17,31.65
5761.0,15,29.97
5761.0,16,29.18
5761.0,17,29.16
5762.0,15,26.5
5762.0,16,26.98
5762.0,17,26.15
5763.0,15,27.08
5763.0,16,28.28
5763.0,17,27.45
5764.0,15,31.4
5764.0,16,31.44
5764.0,17,29.41
5765.0,15,33.24
5765.0,16,32.02
5765.0,17,30.44
5766.0,15,34.03
5766.0,16,34.32
5766.0,17,32.82
5767.0,15,34.06
5767.0,16,29.57
5767.0,17,36.92
5768.0,15,31.2
5768.0,16,24.9
5768.0,17,33.76
5769.0,15,31.28
5769.0,16,22.02
5769.0,17,32.86
5770.0,15,31.96
5770.0,16,20.05
5770.0,17,34.92
5771.0,15,31.01
5771.0,16,18.29
5771.0,17,31.14
5772.0,15,30.16
5772.0,16,17.91
5772.0,17,29.4
5773.0,15,29.58
5773.0,16,20.58
5773.0,17,29.65
5774.0,15,30.18
5774.0,16,23.48
5774.0,17,29.86
5775.0,15,34.06
5775.0,16,29.3
5775.0,17,33.78
5776.0,15,40.04
5776.0,16,40.7
5776.0,17,39.94
5777.0,15,41.39
5777.0,16,43.2
5777.0,17,42.42
5778.0,15,40.71
5778.0,16,43.09
5778.0,17,43.13
5779.0,15,39.56
5779.0,16,41.22
5779.0,17,41.86
5780.0,15,37.24
5780.0,16,39.03
5780.0,17,41.8
5781.0,15,34.15
5781.0,16,31.62
5781.0,17,36.76
5782.0,15,30.75
5782.0,16,30.16
5782.0,17,30.83
5783.0,15,26.38
5783.0,16,26.01
5783.0,17,25.44
5784.0,15,24.73
5784.0,16,24.51
5784.0,17,23.96
5785.0,15,23.03
5785.0,16,23.92
5785.0,17,20.7
5786.0,15,22.09
5786.0,16,24.03
5786.0,17,21.55
5787.0,15,22.36
5787.0,16,24.19
5787.0,17,21.02
5788.0,15,23.06
5788.0,16,24.14
5788.0,17,20.48
5789.0,15,23.88
5789.0,16,24.93
5789.0,17,20.61
5790.0,15,24.42
5790.0,16,27.14
5790.0,17,24.21
5791.0,15,23.02
5791.0,16,25.55
5791.0,17,22.29
5792.0,15,22.72
5792.0,16,24.02
5792.0,17,22.86
5793.0,15,22.36
5793.0,16,22.26
5793.0,17,23.59
5794.0,15,21.92
5794.0,16,18.23
5794.0,17,27.43
5795.0,15,20.54
5795.0,16,17.33
5795.0,17,23.2
5796.0,15,18.86
5796.0,16,18.01
5796.0,17,22.82
5797.0,15,19.41
5797.0,16,19.17
5797.0,17,22.26
5798.0,15,22.07
5798.0,16,19.98
5798.0,17,21.37
5799.0,15,27.04
5799.0,16,24.27
5799.0,17,25.17
5800.0,15,34.32
5800.0,16,34.8
5800.0,17,33.2
5801.0,15,39.06
5801.0,16,38.8
5801.0,17,37.5
5802.0,15,40.96
5802.0,16,40.98
5802.0,17,40.09
5803.0,15,40.21
5803.0,16,39.09
5803.0,17,40.99
5804.0,15,38.95
5804.0,16,38.91
5804.0,17,39.0
5805.0,15,34.82
5805.0,16,27.94
5805.0,17,35.87
5806.0,15,30.73
5806.0,16,28.19
5806.0,17,30.27
5807.0,15,29.85
5807.0,16,27.98
5807.0,17,28.28
5808.0,15,30.11
5808.0,16,26.71
5808.0,17,24.45
5809.0,15,27.14
5809.0,16,25.09
5809.0,17,21.88
5810.0,15,26.8
5810.0,16,25.02
5810.0,17,22.59
5811.0,15,31.84
5811.0,16,30.29
5811.0,17,29.83
5812.0,15,41.42
5812.0,16,42.98
5812.0,17,42.98
5813.0,15,45.79
5813.0,16,48.01
5813.0,17,46.36
5814.0,15,45.04
5814.0,16,46.92
5814.0,17,46.82
5815.0,15,44.19
5815.0,16,45.03
5815.0,17,42.59
5816.0,15,44.61
5816.0,16,40.2
5816.0,17,43.96
5817.0,15,44.97
5817.0,16,34.15
5817.0,17,46.09
5818.0,15,43.72
5818.0,16,29.53
5818.0,17,44.49
5819.0,15,43.88
5819.0,16,27.92
5819.0,17,52.48
5820.0,15,43.11
5820.0,16,28.93
5820.0,17,44.96
5821.0,15,41.87
5821.0,16,29.34
5821.0,17,45.29
5822.0,15,41.98
5822.0,16,32.08
5822.0,17,44.07
5823.0,15,42.32
5823.0,16,41.81
5823.0,17,41.71
5824.0,15,43.94
5824.0,16,45.08
5824.0,17,45.08
5825.0,15,46.75
5825.0,16,46.61
5825.0,17,46.61
5826.0,15,45.31
5826.0,16,44.76
5826.0,17,44.76
5827.0,15,43.68
5827.0,16,42.44
5827.0,17,42.44
5828.0,15,38.94
5828.0,16,34.97
5828.0,17,40.2
5829.0,15,35.16
5829.0,16,27.95
5829.0,17,39.12
5830.0,15,32.07
5830.0,16,27.72
5830.0,17,34.32
5831.0,15,30.62
5831.0,16,27.15
5831.0,17,33.83
5832.0,15,28.38
5832.0,16,26.38
5832.0,17,30.96
5833.0,15,25.5
5833.0,16,25.04
5833.0,17,24.03
5834.0,15,24.78
5834.0,16,25.99
5834.0,17,24.34
5835.0,15,27.94
5835.0,16,29.06
5835.0,17,29.43
5836.0,15,37.19
5836.0,16,42.03
5836.0,17,42.03
5837.0,15,42.51
5837.0,16,49.61
5837.0,17,49.61
5838.0,15,44.69
5838.0,16,49.93
5838.0,17,49.93
5839.0,15,45.1
5839.0,16,48.08
5839.0,17,50.48
5840.0,15,45.14
5840.0,16,46.9
5840.0,17,51.99
5841.0,15,45.97
5841.0,16,45.83
5841.0,17,51.81
5842.0,15,47.01
5842.0,16,42.46
5842.0,17,48.4
5843.0,15,46.19
5843.0,16,40.21
5843.0,17,47.04
5844.0,15,45.51
5844.0,16,39.94
5844.0,17,44.93
5845.0,15,44.1
5845.0,16,40.94
5845.0,17,44.02
5846.0,15,43.09
5846.0,16,41.96
5846.0,17,43.1
5847.0,15,41.41
5847.0,16,44.62
5847.0,17,45.35
5848.0,15,42.06
5848.0,16,44.95
5848.0,17,46.43
5849.0,15,42.96
5849.0,16,45.1
5849.0,17,47.93
5850.0,15,41.49
5850.0,16,46.67
5850.0,17,45.7
5851.0,15,38.73
5851.0,16,44.02
5851.0,17,44.02
5852.0,15,38.97
5852.0,16,35.38
5852.0,17,44.09
5853.0,15,35.31
5853.0,16,29.27
5853.0,17,39.31
5854.0,15,32.54
5854.0,16,27.58
5854.0,17,36.12
5855.0,15,31.32
5855.0,16,26.77
5855.0,17,32.53
5856.0,15,29.81
5856.0,16,25.31
5856.0,17,31.54
5857.0,15,24.18
5857.0,16,24.43
5857.0,17,26.86
5858.0,15,24.79
5858.0,16,25.09
5858.0,17,26.86
5859.0,15,29.05
5859.0,16,28.66
5859.0,17,30.12
5860.0,15,39.51
5860.0,16,39.04
5860.0,17,39.04
5861.0,15,44.42
5861.0,16,44.78
5861.0,17,44.78
5862.0,15,45.03
5862.0,16,45.01
5862.0,17,45.01
5863.0,15,44.91
5863.0,16,43.62
5863.0,17,43.62
5864.0,15,44.64
5864.0,16,37.99
5864.0,17,43.47
5865.0,15,44.34
5865.0,16,38.22
5865.0,17,44.61
5866.0,15,43.03
5866.0,16,32.43
5866.0,17,43.76
5867.0,15,42.77
5867.0,16,30.55
5867.0,17,42.43
5868.0,15,42.37
5868.0,16,31.95
5868.0,17,42.45
5869.0,15,41.93
5869.0,16,35.68
5869.0,17,41.98
5870.0,15,41.42
5870.0,16,40.97
5870.0,17,43.27
5871.0,15,44.77
5871.0,16,45.58
5871.0,17,45.58
5872.0,15,46.98
5872.0,16,49.97
5872.0,17,49.97
5873.0,15,49.87
5873.0,16,55.1
